,X_draw_graph_fa-0,X_draw_graph_fa-1
cell_7185,-9136.171024330315,-134.4118239698915
cell_6242,2699.8343424961786,-1679.9918591734713
cell_6449,4496.948446138675,-1999.3738538658038
cell_6549,317.95678135562616,-1459.1266956962677
cell_5763,-11329.688044434884,431.7107232308844
cell_6562,-9773.736778507717,646.1609571266684
cell_6631,12848.690474747567,-4093.3847838756346
cell_6828,-5026.072845619531,-900.2375262982948
cell_5702,-11984.15352066914,66.77668849237249
cell_6349,19239.85229901409,-6018.741148133562
cell_6585,-11433.383505350246,640.3729598960667
cell_6357,-2903.358310719973,-641.1682499811571
cell_7038,-10024.289794752442,-361.28511343939476
cell_6813,-8630.227653389868,67.98523921577589
cell_5885,-5151.1524242671,-454.83916747375275
cell_6516,-10848.202365418778,108.68353482422563
cell_5649,-9775.585758726787,401.2837104384712
cell_6542,-6115.063900193533,-141.43414770304284
cell_7516,-2181.01318456335,-1147.1167749422882
cell_6747,-11423.545141808872,180.43753220288292
cell_6316,-2455.775678437522,1121.032145156859
cell_7072,4088.5262208490835,-1725.2896343385664
cell_5937,-10577.907374022792,64.16429991695344
cell_7093,-3348.3036480396718,-713.128031833866
cell_5714,-6625.8361804486285,1778.1411538487212
cell_5738,13471.75484905389,-4049.5598104372425
cell_7506,-8968.320497770143,-140.80490390260215
cell_7224,-1151.9558939636997,-1155.5500593450413
cell_7266,6629.638520741212,-2236.1947913983145
cell_7492,-9989.550103740761,176.70602251482646
cell_7215,-11565.91059128783,181.2350092777605
cell_7377,-9420.85905968459,-409.2284791114918
cell_6094,-10874.534406798593,-169.69913921926116
cell_5883,-4374.221806208051,1091.4529908113168
cell_5917,15087.516526901796,-4242.39183094268
cell_7230,-9574.368835591473,473.48527541205186
cell_6366,-1938.9228394941238,-1133.8509424955362
cell_6380,-2348.100581892613,-64.8940342351734
cell_7417,-3853.440498590524,317.66883049232916
cell_5581,24468.962245062023,-8112.593788993471
cell_6407,-4747.734321573685,-887.5011770309885
cell_5791,-9221.908005799996,-13.435698930909187
cell_6493,-7768.123622828413,729.7980727459773
cell_6274,18176.68481500322,-5552.398183073841
cell_6680,-7953.642583020345,-474.177447237759
cell_5575,19005.958882814037,-6165.127058520981
cell_6905,-6538.633714484201,657.4614510647183
cell_6052,-10867.734530170663,-320.4605291029255
cell_6410,-9465.330735626587,-41.35711920607365
cell_7534,-9769.795914380758,1281.5776453304122
cell_7570,-7942.711939721388,-281.12678049410573
cell_6728,-10060.34423209167,541.4877776561613
cell_7453,1899.6554055179045,-1002.4073441077653
cell_6408,1093.235533364242,-1659.1868447644513
cell_6062,-10649.406383743226,317.80040807682946
cell_5954,-11544.671855531647,-184.04889156606717
cell_6845,-1132.8999034994365,-957.5639166163792
cell_6601,-9231.129339770223,244.93149701032536
cell_7220,-10619.826944730243,1476.91985624916
cell_5580,5440.180521486657,-2072.76170382268
cell_6974,-9253.85385249825,1054.8211118679549
cell_6155,-9153.175914350633,301.56822308100794
cell_6236,-10092.32872257625,-542.5789758574031
cell_6358,-568.4840329758956,-255.75574390838085
cell_5959,-7117.372516556117,2.9115558148443634
cell_5595,-9257.601876253166,-315.23862246868106
cell_7457,-9772.722003544224,-871.7955174729335
cell_6308,-11390.12724227897,564.2866684493036
cell_7426,-9834.355170182698,172.1813991042916
cell_6263,-9037.669278701533,-220.75229433396322
cell_7153,-11277.808503464292,-21.174525042782314
cell_7568,-5397.906346690273,-919.7787087251946
cell_7484,-9662.605243022837,1276.6598614398752
cell_6009,-10059.311130490987,-228.95928490969393
cell_5569,14259.05624854676,-4421.932581562404
cell_5717,-7837.436639712823,541.933853599457
cell_7080,-11587.106268182497,-430.3417989750069
cell_6644,6597.742092535915,-2691.528237008464
cell_7383,-10825.476630824889,-283.6301514256066
cell_6552,-9856.562052886971,1484.8290076198782
cell_7062,-12064.210113597612,412.40359419392814
cell_6690,-10535.179625673029,-330.26944206475935
cell_6822,-2828.6627728628177,-762.278939513269
cell_7199,-11820.817399892312,401.8895308932879
cell_6437,-9672.279860087625,276.403958027076
cell_5834,-6874.246232568991,-12.779103484910323
cell_6469,-11573.421302778457,500.5748973869624
cell_6859,-5708.417967517002,-182.01753389725195
cell_6959,-10762.765616186243,1483.938212809963
cell_5481,2367.312651630683,-846.6719502992665
cell_7502,18254.196970278594,-5686.094886101816
cell_5783,-9998.900126174096,-276.63710870536323
cell_7027,-8614.509720683694,534.0859343884069
cell_6836,-10164.939193974918,-325.15801363997684
cell_7312,-9950.994773990393,2243.950484837556
cell_7274,-10439.582714482054,750.2497126632949
cell_6712,-156.9262605612228,-1313.2644703939911
cell_6194,-502.31813192380224,-1116.2856611515504
cell_6808,32840.75462521685,-4587.271800223267
cell_5819,-3833.4463840763046,-453.81656894895053
cell_7177,-9746.912663305613,3.276704716610624
cell_5719,-5193.208886064787,-612.4308006325908
cell_6063,-9315.637623658307,1164.2897289017951
cell_7317,-11270.972491552098,-189.690096637793
cell_6070,-9403.31762865694,-34.41891282997443
cell_7402,13786.274397141682,-4427.031056809697
cell_6684,-8836.67969017461,466.9170784603068
cell_7259,12163.147850421366,-4458.004314250362
cell_6911,-9600.68871227071,423.3449745214441
cell_6066,-11048.804583087767,-9.360201000095758
cell_6428,-9075.995787990696,292.16946295675007
cell_5733,-3707.917448530627,119.56272859831202
cell_6139,-9843.315827631775,382.49510741817915
cell_7108,-8723.743761962176,356.58625389069454
cell_7021,-11486.417408034667,1367.7448449797105
cell_5483,-8060.3581849343755,620.7560433614104
cell_5536,-536.5795844431273,3813.8667310278574
cell_6388,-10624.166135001764,411.1838707317963
cell_6046,12042.314584886124,-4380.277625445188
cell_5664,-764.2666259607574,-1066.3491335088197
cell_6995,-1276.2723356755134,-399.6023709543493
cell_6648,-8035.120433265645,648.5793283005626
cell_6519,21524.003289895663,-7041.825005830311
cell_6671,-9479.060371099715,-490.48247775744335
cell_6741,-9139.430454361438,-231.2824973759648
cell_5653,-9655.411115223682,-414.02001980972915
cell_6190,-2836.559179362148,-567.7014222348747
cell_6230,-11226.13465871211,2047.434272699277
cell_5680,-8681.014502701672,455.8011644563608
cell_7579,2027.7341587813894,-1827.5193040106278
cell_6451,-8232.379325777012,187.2334961411357
cell_6282,-9880.1050229072,744.6490937956095
cell_6629,-552.8343861046117,-1310.4498990892241
cell_7297,19298.81738161705,-6008.214005969909
cell_5517,-4826.51301068813,-472.20057744120663
cell_6134,-7884.129680435459,-343.8719839340411
cell_5971,-9330.174812504278,-292.55269719697606
cell_6827,-10767.839358027546,190.48067997212988
cell_5531,-6492.797807894998,-424.28707764199
cell_6564,-10128.644227752227,867.1694712642562
cell_5850,-1727.3928385143524,-824.1144860733583
cell_7149,-9607.337979090396,841.3846593077321
cell_6507,18967.049518564316,-5806.607466321659
cell_7393,6178.543203769826,-2364.872142587356
cell_5851,-11964.905523637924,282.44192341828636
cell_6543,17429.850536901766,-5474.459841110911
cell_7435,-10187.63410602213,1382.5924950452693
cell_6498,19818.982549912296,-5527.581673775675
cell_6409,18109.69231240936,-5548.891869822394
cell_5534,-11366.213066661741,-270.03742276202354
cell_7563,-8642.737752328452,700.1963565032684
cell_7018,-10287.344237919671,917.13795195473
cell_6515,-12189.449373899153,366.81882276581933
cell_7537,-9080.5948298101,-245.36180841498918
cell_6191,-7175.250251085138,-196.58513029250216
cell_6807,-9478.741924425154,-195.42309896587483
cell_5488,-6333.09006005798,468.48597124741656
cell_7446,-9761.246596719186,247.45336467615584
cell_7576,-8875.18277381355,580.4734570174701
cell_7163,16044.51183327867,-4409.59222870078
cell_5910,-8559.405435495337,-454.24116738491745
cell_5811,-10694.407626699629,2763.5816963840934
cell_7091,-9659.44027085429,-13.527280791854555
cell_5931,-10261.277357912382,882.4691135538144
cell_5768,515.1614726540496,-1009.0190354370629
cell_6753,-6686.828689112169,-341.72251758947147
cell_6420,-9385.88027271284,137.7283597512827
cell_7573,-2802.99079848319,0.8559757395978478
cell_7404,-11493.641316592588,-185.29123808757538
cell_7019,-10390.556217979909,1541.5438847938356
cell_6113,13779.657441395333,-4131.141632380288
cell_6334,-9906.030409931078,30.327558661657342
cell_6869,-7599.473226132368,-393.348864192194
cell_6710,-10462.208445139659,35.113840581995966
cell_5646,26012.350957692746,-6744.296952246216
cell_6187,-572.8793319444128,-927.9543578872942
cell_7528,7504.128531356948,-2773.2038000566954
cell_6784,-11081.648249802469,362.2278967349366
cell_5908,-11093.940706127943,-94.6485369237827
cell_6271,-7582.031014682841,-348.2187838727749
cell_6078,-9917.794641296332,-16.92564261470742
cell_5897,-7699.673240528919,81.0197774184663
cell_7581,16310.68683571894,-5565.447445400397
cell_7490,-10930.839232601,-325.4990624732661
cell_6020,-9404.295467291928,401.45892989824495
cell_7225,11865.639183319541,-3676.077902065068
cell_5583,-9059.0082343823,-395.6846558213882
cell_6456,-9436.761268764682,-90.1356509099145
cell_6101,-10376.997412429433,493.1127146457634
cell_6336,-11206.427161429348,487.79484207243894
cell_5798,-6925.616207614447,80.65916785480438
cell_6744,-9749.17466375196,-181.93095579145256
cell_5655,-10056.155529772745,817.7113096455482
cell_6057,-9780.314679924586,995.1384534434757
cell_6015,12439.828127633764,-3735.186864008469
cell_5789,-9707.712495515043,114.73421068708873
cell_6989,-6600.5961262670735,19.970642085331683
cell_7408,-7111.527297907036,-413.1341363192099
cell_5729,-10096.164141379239,0.5072446516377497
cell_7375,-6794.17582703289,-400.1534543640542
cell_5525,3530.5950279931208,-2334.9242298384834
cell_6072,-8419.192801408053,-595.3833697963097
cell_7354,-12449.030171285413,267.6789316952924
cell_6232,-429.59174789958,-1098.9912590818817
cell_7095,7173.706062776346,-2765.6713083078266
cell_7588,-10253.622249405164,-1095.4591400255722
cell_6921,-11213.02778268026,4058.6989685480803
cell_6221,7395.31113125409,-3388.3826280439393
cell_5984,-8900.500660523887,-312.52832796266273
cell_7450,-9407.755238069367,731.2098398137688
cell_7116,-9569.53720466143,-188.67757904008906
cell_5991,-2773.3877028357088,-649.9437045225951
cell_6955,7053.750363270051,-2497.748970105396
cell_6159,-8591.49239171684,-64.97850039309324
cell_7142,-10580.325283628361,-12.553649443682328
cell_7280,-3128.7508484037976,-752.6972946942219
cell_7594,-9612.578721942185,205.1918844818929
cell_6494,-10586.993442066701,-364.02612913601786
cell_6567,-1126.596543357207,-864.4857299064805
cell_6512,-6621.225530690523,-331.07823209419763
cell_5703,-9499.17869820184,299.11802586541864
cell_6600,-1746.8688619953691,-634.3219262852923
cell_6864,-7826.624786285341,-450.147198887139
cell_6984,-9739.072199501217,56.84844280767203
cell_6854,-6997.774055783106,-401.71804266673405
cell_6991,-10107.332417624692,296.39599370320735
cell_5833,-4578.253105450565,103.88444938500486
cell_7590,-11391.508787388178,31.854883499531205
cell_7111,19208.3854544728,-5795.24282799002
cell_6824,18630.033877146438,-5923.030889964961
cell_6303,-9131.426860545824,142.0069566622227
cell_6492,-7527.449328630564,778.9248176299088
cell_7201,-9528.859236130029,-606.6465869708211
cell_5509,-10716.381387244472,-47.841243364902326
cell_5659,-9696.99773466215,321.4675268219094
cell_6199,-10235.886462919912,278.4100517077715
cell_5799,20902.64077582778,-6926.982271506185
cell_6956,-8630.27612303243,849.445771540825
cell_7356,-7782.8598722244915,463.5646774579374
cell_7238,1740.577858397774,-1899.0991156003658
cell_7009,15700.157941784166,-4946.214632821384
cell_6363,-9353.1267752141,200.78304879524725
cell_6431,-10365.9700434406,-271.40583790880385
cell_6566,-4878.87522002988,478.2657953110168
cell_7039,-11892.847765325763,404.282278958813
cell_5757,-9724.790801895753,-88.66598524349149
cell_6389,17618.671213158927,-4863.096883098787
cell_7431,-8922.194366180824,-127.08840983002585
cell_5458,-9425.427700016275,-606.4452167729626
cell_6179,-9112.240189821505,193.78035707259912
cell_5844,-10974.985423941724,785.297537162718
cell_6245,-8160.719879427051,-112.88359169929961
cell_5911,-9850.400355361095,1609.0862318978286
cell_5734,-10984.666729467697,1711.3502012450183
cell_5707,-10632.984827133836,-202.8477076590876
cell_6505,5640.603741661901,-2611.7663206667016
cell_7228,-9257.616518091656,1.601974474822047
cell_6931,-11579.666290383777,-721.0749629239888
cell_5884,-3400.099197078287,-682.0333886005922
cell_7350,9231.611453734611,-2978.268764515399
cell_5713,-11642.118206842919,192.02720588390542
cell_5776,-4956.974034966919,-425.336484839314
cell_7267,-8886.328594438039,658.7171818768105
cell_5896,-10361.6661091075,1176.9173207650579
cell_7517,-9074.131694445701,-439.2322311871699
cell_6065,-7105.480745473702,-222.06628019491296
cell_6794,-6353.702754250935,-468.96331441421773
cell_7292,-9553.386354764181,1333.8381454008284
cell_7602,10383.048668966652,-3488.339481016468
cell_6100,-7906.737706355629,358.0714516280757
cell_7346,-8693.961939858584,338.82175278389366
cell_5631,-10585.742224279575,104.19731374511849
cell_7370,-9295.843120482981,554.6023310842182
cell_7519,-11542.37879464728,121.96442431723874
cell_6855,-11611.94495132693,-313.1125477267279
cell_7459,-7535.427607601986,-687.369635108445
cell_5735,-9382.955033461336,-74.95772628875187
cell_6249,-387.85056703592267,1356.229478875568
cell_6501,-9837.53730661718,-230.03969016070226
cell_5839,-9939.903270493418,-137.5357956114426
cell_5684,-9014.716557669091,1552.1498433767922
cell_7082,-6583.335180547809,308.88995380728085
cell_6103,-2333.871909282344,76.3775693342267
cell_7467,-9295.09703315993,607.7336295382772
cell_5801,483.8551977908777,-543.5984030274254
cell_6724,-1748.5308493492382,-439.57233855243163
cell_6617,134.71192070581176,-1533.418994756022
cell_6965,-9502.908114031696,339.03993283344334
cell_6234,-12485.242037518561,2751.856890525348
cell_6486,-380.8676996534741,-1166.4738639818538
cell_6532,-5955.609222847342,-209.0150584720657
cell_6868,13598.99289404816,-3849.0823081263643
cell_5660,-9306.392236483003,950.7872146155637
cell_6621,-6597.724495611326,696.1697417605558
cell_6709,-9893.427554813246,776.2374793919869
cell_7483,-4246.967814347736,-615.8812613559086
cell_7002,-119.77431735831851,-453.14062107198015
cell_7017,-11404.426640222384,673.4290956777584
cell_6981,19733.58338560737,-5677.937998773665
cell_6225,-10907.204692936426,-34.75289980949217
cell_5501,-9615.678614043893,78.46398543608139
cell_5737,11677.290703647797,-3644.0172003659427
cell_5561,-9691.754789464552,-199.39582161496887
cell_7571,-9472.598676366399,691.8827573336349
cell_7379,-8923.474523810288,-70.52148706006786
cell_6545,-8409.607240867947,623.5966082313829
cell_6419,-6281.007908195664,-23.643441758249022
cell_7343,-9551.15302087562,223.10256003165802
cell_6390,-2178.5167437306086,-755.5410202046492
cell_6391,-10271.295568881573,543.026871569605
cell_6678,-9878.992365850829,1.611919134890032
cell_6887,-10593.170321711747,250.85166027618203
cell_6763,-9505.213756250816,85.41030459640896
cell_6136,-11233.917151925489,180.4595601069606
cell_5530,-9943.186189319951,785.9479312593518
cell_6360,4077.8413830623945,-2224.214388060132
cell_6796,-9147.567977564033,-467.5327068907326
cell_6746,1007.6876146481264,1161.7312218692637
cell_6178,20321.391422134915,-6155.124873702644
cell_5957,-10396.433358569138,-176.76592054754175
cell_5983,-9657.612230528805,-59.41512711986523
cell_7447,-11858.157212826802,-190.494891823021
cell_7618,-8751.81496709371,963.8564451205593
cell_6215,-7342.6578348806015,-226.22413042741485
cell_6475,2273.0743477859432,-1254.3492380073599
cell_6414,-10230.246496213578,-116.270230308526
cell_6929,-9796.739493976971,1645.6252502232833
cell_5775,-10093.404148294887,-171.71263847269674
cell_7325,-12228.828243168091,-826.8949162429376
cell_7140,-5713.98846294764,-649.7702357951152
cell_7079,-9815.677332040535,318.91345751319045
cell_5609,-10971.42837301097,-40.19231029635745
cell_6171,-5176.574465030335,-454.20470272542167
cell_6276,-10859.591322879658,-27.802969471403657
cell_7254,-11501.766526775786,-152.13365129091258
cell_6056,-11042.114692604768,-453.80056442523653
cell_6034,-7876.862885385383,64.40875784244251
cell_6677,-8689.690919327357,-125.73154544819184
cell_6257,-11582.799540065862,12.776582938247849
cell_6964,-2602.449755052446,-925.5648925801808
cell_7239,-6997.743304011799,648.6977915555976
cell_7481,-10068.859793300953,56.34062988304053
cell_5628,-10725.46379058971,-219.59262782847057
cell_6473,5429.760738850189,-2021.753496777317
cell_5750,-9640.14984555242,747.903820601628
cell_6305,-9744.983432333032,757.6359306103418
cell_6080,-9846.55716066833,261.7810165898005
cell_6863,-4803.091958265795,794.8230254101148
cell_6436,-10547.521133823664,167.8748195993539
cell_7255,213.3337357749165,-1318.9049805694801
cell_7200,-6696.736468067879,-611.7726551995368
cell_6604,6200.739966943304,-1719.0196267492788
