Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0000122~negative regulation of transcription by RNA polymerase II	22	6.962025316455696	0.0018083623326968523	MAGEH1, JUN, MAX, CNBP, USP3, LEF1, BMYC, CTCF, SMAD5, PER3, ZMYM5, NFIC, NRIP1, HSF1, SNAI1, SMYD2, TRIM37, HMGN2, PKIG, RREB1, GZF1, FGFR1	304	1015	29775	2.1229258491055227	0.9559420274457896	0.311942502390207	0.31121915745712825
UP_KW_PTM	KW-0007~Acetylation	77	24.367088607594937	0.0018806304399184058	PLEKHF2, CMAS, INTS14, TPMT, GTF2B, UXS1, RPP30, GPT, CTCF, CCAR2, CDC20, ING4, HINT1, LSM12, LAPTM4A, OTUD6B, CHORDC1, MLST8, PIP4K2A, VCPKMT, HMGN2, PLS1, TPM4, PRKCB, USP3, DDX51, MED4, TERF1, GTF2F2, THOC7, COPZ1, FAM118B, PHF20L1, QTRT1, SETBP1, SUB1, SPNS1, ACOT2, WAC, KXD1, RNASEH2C, MAX, EI24, CCDC25, EIF5A2, SLC1A4, SNU13, STRIP1, NRAS, ZNHIT2, SYNGR2, POLR2A, KIF3B, PSMB2, UBN2, HSF1, NRIP1, SAP18, RAB6A, RNF20, JUN, HOMER1, WTAP, CNBP, TAF11, GSR, PYM1, DSTN, SMAD5, GNMT, LSM8, TPPP3, RAD50, PPP5C, NFIC, TRIM37, DCP1B	231	3219	13166	1.3633633633633633	0.03513358749806761	0.018806304399184057	0.016925673959265652
GOTERM_MF_DIRECT	GO:0003723~RNA binding	19	6.012658227848101	0.0019201411178015311	ZFP638, CELF2, RPP30, EIF5A2, CIRBP, PYM1, SNU13, DDX51, DDX50, THOC7, LSM2, RAD51AP1, TNRC6C, LSM8, LSM12, PPP5C, PCBP4, RPL7L1, CAPRIN2	297	817	29110	2.2793829770573955	0.6571789651442388	0.11954503315285654	0.11632568755628052
GOTERM_MF_DIRECT	GO:0060090~molecular adaptor activity	9	2.848101265822785	0.001946438463411576	BLOC1S6, HOMER1, CDH1, AKAP9, LAMTOR2, BMYC, MTMR4, SASH1, DLGAP4	297	220	29110	4.0096418732782375	0.6621734654769215	0.11954503315285654	0.11632568755628052
GOTERM_MF_DIRECT	GO:0000978~RNA polymerase II cis-regulatory region sequence-specific DNA binding	24	7.59493670886076	0.002263974845492498	JUN, MAX, USP3, LEF1, ZFP81, BMYC, ZFP617, CTCF, ZFP507, MEIS2, KLF15, SMAD5, PBX1, ZFP74, NFIC, SUB1, NRIP1, HSF1, TET3, SNAI1, ZFP420, RREB1, ZFP661, GZF1	297	1178	29110	1.996878805028211	0.7170439296209008	0.11954503315285654	0.11632568755628052
GOTERM_BP_DIRECT	GO:0006355~regulation of DNA-templated transcription	21	6.645569620253164	0.0023083759660010887	RNF20, JUN, MYCBP, MAX, FZD7, LEF1, BMYC, CTCF, ZFP507, MEIS2, SMAD5, CCAR2, ING4, HINT1, SETBP1, ZFP74, SNAI1, SAP18, LRRFIP2, YAF2, ZFP661	304	967	29775	2.127017226364775	0.9814363802965016	0.3619953219410798	0.3611559124988976
GOTERM_MF_DIRECT	GO:0017124~SH3 domain binding	7	2.2151898734177213	0.002360853437489088	TOM1L1, DOCK4, SH3BGRL, SH3BP1, EVL, PAK3, RAD9A	297	132	29110	5.1976839098051215	0.7319415077919476	0.11954503315285654	0.11632568755628052
GOTERM_MF_DIRECT	GO:0001227~DNA-binding transcription repressor activity, RNA polymerase II-specific	11	3.481012658227848	0.002863871060444757	JUN, MAX, LEF1, HSF1, SNAI1, ZFP81, BMYC, ZFP617, CTCF, SMAD5, GZF1	297	343	29110	3.1432890616564086	0.7975909725604042	0.13293134838897747	0.1293515095634215
GOTERM_BP_DIRECT	GO:0000724~double-strand break repair via homologous recombination	6	1.89873417721519	0.003174261417827923	RAD51AP1, SEM1, RAD50, MCM9, SWI5, NUCKS1	304	97	29775	6.058396635919697	0.995848600923384	0.45630007881276397	0.45524199167348794
GOTERM_BP_DIRECT	GO:0016192~vesicle-mediated transport	9	2.848101265822785	0.0035177451711541196	VPS9D1, KIF3B, CACFD1, STBD1, AP1S2, KXD1, STX5A, STX3, RAB6A	304	242	29775	3.6425483906046106	0.9977090954732013	0.466777724633912	0.4656953415043261
GOTERM_BP_DIRECT	GO:0007264~small GTPase-mediated signal transduction	6	1.89873417721519	0.004277186023599498	RAP1B, CCDC88A, DOCK4, RASGRP2, RHEBL1, RALGPS2	304	104	29775	5.650619939271254	0.9993850501753984	0.5070945979395124	0.5059187264080585
GOTERM_MF_DIRECT	GO:0003691~double-stranded telomeric DNA binding	3	0.949367088607595	0.004393906834240979	RAD50, TERF1, TERF2	297	10	29110	29.404040404040405	0.9139475896935372	0.16826040000437278	0.16372915045308806
GOTERM_MF_DIRECT	GO:0140297~DNA-binding transcription factor binding	8	2.5316455696202533	0.004410165033904156	CNOT7, MAX, GTF2B, SUB1, BMYC, NUCKS1, CTCF, PBX1	297	199	29110	3.940239920139417	0.9147267611671938	0.16826040000437278	0.16372915045308806
GOTERM_MF_DIRECT	GO:0000993~RNA polymerase II complex binding	4	1.2658227848101267	0.004531249551284725	GTF2B, WAC, SMYD2, CCAR2	297	33	29110	11.880420365268849	0.9203124213578584	0.16826040000437278	0.16372915045308806
UP_KW_BIOLOGICAL_PROCESS	KW-0507~mRNA processing	14	4.430379746835443	0.004557542450507414	CNOT6L, WTAP, CELF2, TFIP11, SNU13, CCAR2, THOC7, LSM2, LSM8, HSF1, SDE2, SAP18, GEMIN5, SNRNP48	168	381	11212	2.4523184601924757	0.29973809045383737	0.17774415556978915	0.17090784189402802
GOTERM_BP_DIRECT	GO:0008284~positive regulation of cell population proliferation	15	4.746835443037975	0.004564116112589417	JUN, CNOT6L, CNBP, CCDC117, MEIS2, CDC20, FGF15, CNOT7, CCND2, SAPCD2, NDUFAF4, GAS1, STX3, TNS3, FGFR1	304	616	29775	2.385001922419686	0.9996259503527065	0.5070945979395124	0.5059187264080585
GOTERM_BP_DIRECT	GO:0007411~axon guidance	8	2.5316455696202533	0.004703486125815767	PRTG, RTN4RL1, DPYSL5, GAS1, EVL, EMB, L1CAM, LGR4	304	201	29775	3.8982717989002356	0.9997062126963151	0.5070945979395124	0.5059187264080585
UP_KW_CELLULAR_COMPONENT	KW-0158~Chromosome	19	6.012658227848101	0.005346902707574647	MCM9, GTF2B, MSL2, SETMAR, NUCKS1, CTCF, TERF1, TERF2, SKA1, RAD51AP1, CDC20, RAD50, POLR2A, HSF1, TET3, INTS7, TRIM37, CLASP1, RHNO1	278	615	18521	2.0582499853775515	0.16215419768358086	0.05881592978332112	0.05703362888079623
GOTERM_MF_DIRECT	GO:0003697~single-stranded DNA binding	6	1.89873417721519	0.005608519676038582	RAD51AP1, CNBP, SUB1, MCM9, SETMAR, NUCKS1	297	111	29110	5.298025298025299	0.9564017692171333	0.19524659122209315	0.18998860402580697
GOTERM_BP_DIRECT	GO:0060070~canonical Wnt signaling pathway	6	1.89873417721519	0.005844537644807921	FZD1, CDH1, FRZB, FZD7, LEF1, SNAI1	304	112	29775	5.247004229323308	0.9999593862771247	0.5766496320006939	0.5753124734337358
GOTERM_BP_DIRECT	GO:0001649~osteoblast differentiation	6	1.89873417721519	0.006065395924333376	LEF1, TMEM119, SNAI1, SPP1, SMAD5, LGR4	304	113	29775	5.2005705635770845	0.9999723163175038	0.5766496320006939	0.5753124734337358
GOTERM_MF_DIRECT	GO:0016251~RNA polymerase II general transcription initiation factor activity	4	1.2658227848101267	0.006263328874707778	GTF2B, TAF11, TAF5, GTF2F2	297	37	29110	10.596050596050596	0.9697919059274531	0.20521612842424897	0.19968966177009503
GOTERM_BP_DIRECT	GO:0051649~establishment of localization in cell	8	2.5316455696202533	0.006351503193051122	RAP1B, ABR, MAP1LC3B, STIM1, SYK, NNAT, AP1S2, SNX10	304	213	29775	3.6786508524833206	0.9999831521190605	0.5766496320006939	0.5753124734337358
GOTERM_CC_DIRECT	GO:0005694~chromosome	9	2.848101265822785	0.00768222081162485	RAD51AP1, RAD50, GTF2B, MCM9, TET3, SETMAR, TRIM37, INTS7, RHNO1	306	276	29926	3.1890451832907076	0.9598789605231948	0.2072436025718055	0.2032677061195886
GOTERM_CC_DIRECT	GO:0012505~endomembrane system	7	2.2151898734177213	0.007702474247813336	MAP1LC3B, LAPTM4A, CCDC25, STX5A, STX3, RAB6A, RHEBL1	306	168	29926	4.074891067538126	0.9602189877897072	0.2072436025718055	0.2032677061195886
GOTERM_MF_DIRECT	GO:0008270~zinc ion binding	17	5.379746835443038	0.0077248748309420015	TES, ZFP638, PRKCB, GTF2B, CNBP, USP3, SETMAR, RNF144A, NPEPPS, TRAF4, POLR2A, ZMYM5, ERI2, CHORDC1, TET3, CAR13, TRIM37	297	794	29110	2.0985251337896176	0.9866929390996231	0.23904196004637193	0.23260456435392027
GOTERM_CC_DIRECT	GO:0000139~Golgi membrane	14	4.430379746835443	0.007815525420084866	GALNT7, COG8, SCOC, ABCB6, SPPL2B, DHCR24, B3GALT6, SVIP, PCSK4, COPZ1, NRAS, STX5A, RAB6A, CHST2	306	588	29926	2.328509181450358	0.9620648265239622	0.2072436025718055	0.2032677061195886
GOTERM_CC_DIRECT	GO:0032991~protein-containing complex	19	6.012658227848101	0.007951792904433784	JUN, TES, SYK, BMYC, SNU13, SMAD5, GNAI1, RAD51AP1, SEM1, CDC20, QTRT1, PPP5C, STIM1, BTBD1, DPYSL5, HSF1, VCPKMT, SASH1, SNTB2	306	937	29926	1.9830846604027594	0.9641765157312746	0.2072436025718055	0.2032677061195886
GOTERM_MF_DIRECT	GO:0031625~ubiquitin protein ligase binding	10	3.1645569620253164	0.008356850721042901	RNF20, MAP1LC3B, JUN, UCHL1, PER3, TRAF4, SYK, POLR2A, TRIM37, SMAD5	297	340	29110	2.8827490592196474	0.9906681732042776	0.24498767640109978	0.23839016267396068
KEGG_PATHWAY	mmu05200:Pathways in cancer	16	5.063291139240507	0.008401560133330925	FZD1, JUN, MAX, PRKCB, FZD7, LEF1, RASGRP2, GNAI1, GNG13, NRAS, FGF15, CCND2, TRAF4, LPAR6, CDH1, FGFR1	136	548	9789	2.101545727780163	0.878672653462099	0.5116715671029824	0.5116715671029824
UP_KW_BIOLOGICAL_PROCESS	KW-0131~Cell cycle	19	6.012658227848101	0.008866574369829024	WTAP, USP3, LIG4, TERF1, BLCAP, TERF2, SKA1, CCAR2, GNAI1, ING4, CDC20, RAD50, CCND2, SAPCD2, FANCD2, SDE2, GAS1, CLASP1, RHNO1	168	656	11212	1.9329631242740999	0.500764362464519	0.20238506415880983	0.19460102322962483
UP_SEQ_FEATURE	COMPBIAS:Basic residues	18	5.69620253164557	0.008992451917515172	MAST4, ZFP638, AKTIP, GPATCH2, MSL2, NUCKS1, CTCF, NKD1, PHF20L1, GNL3L, SETBP1, RFXAP, SNRNP48, PLCH1, RIOK1, RREB1, SERF2, RHNO1	297	671	22194	2.0046064218940525	0.9998317179610866	1.0	1.0
GOTERM_MF_DIRECT	GO:0005085~guanyl-nucleotide exchange factor activity	8	2.5316455696202533	0.009480255524607288	CCDC88A, ABR, DOCK4, VPS9D1, LAMTOR2, RASGRP2, SERGEF, RALGPS2	297	230	29110	3.4091641048162784	0.9950367370998905	0.26000713421320043	0.2530051467568306
GOTERM_BP_DIRECT	GO:0006281~DNA repair	9	2.848101265822785	0.009700100968125973	RAD51AP1, RAD50, FANCD2, USP3, SWI5, HSF1, LIG4, CDC14B, RAD9A	304	288	29775	3.0607524671052633	0.9999999501554729	0.7900850333963965	0.7882529521595353
GOTERM_BP_DIRECT	GO:1902230~negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage	3	0.949367088607595	0.009930225092032613	TMEM161A, SNAI1, CCAR2	304	15	29775	19.588815789473685	0.9999999666182382	0.7900850333963965	0.7882529521595353
GOTERM_BP_DIRECT	GO:0010634~positive regulation of epithelial cell migration	4	1.2658227848101267	0.010157361386171862	JUN, SCRIB, RREB1, CLASP1	304	44	29775	8.904007177033492	0.9999999775290267	0.7900850333963965	0.7882529521595353
UP_KW_MOLECULAR_FUNCTION	KW-0156~Chromatin regulator	11	3.481012658227848	0.010214268576767355	RNF20, ING4, SMARCD2, PRKCB, USP3, TET3, WAC, MSL2, SMYD2, SETMAR, CTCF	174	300	12247	2.580785440613027	0.44300953322447145	0.30437826357719083	0.2990382940407489
GOTERM_MF_DIRECT	GO:0043022~ribosome binding	5	1.5822784810126582	0.01026958160267578	UCHL1, RPN2, EIF5A2, PYM1, GEMIN5	297	83	29110	5.904425783943856	0.9968163642397863	0.26000713421320043	0.2530051467568306
GOTERM_MF_DIRECT	GO:1990841~promoter-specific chromatin binding	5	1.5822784810126582	0.01026958160267578	POLR2A, GTF2B, USP3, HSF1, TAF5	297	83	29110	5.904425783943856	0.9968163642397863	0.26000713421320043	0.2530051467568306
GOTERM_BP_DIRECT	GO:0010975~regulation of neuron projection development	4	1.2658227848101267	0.010802324399024194	CCDC88A, KIF26A, PAK3, L1CAM	304	45	29775	8.706140350877194	0.9999999926999572	0.7900850333963965	0.7882529521595353
GOTERM_BP_DIRECT	GO:0006397~mRNA processing	8	2.5316455696202533	0.011337945742953657	CNOT6L, WTAP, CELF2, HSF1, SAP18, SNRNP48, CCAR2, THOC7	304	238	29775	3.2922379478107033	0.9999999971320696	0.7900850333963965	0.7882529521595353
UP_SEQ_FEATURE	ZN_FING:C2H2-type 8	7	2.2151898734177213	0.011346690102213825	ZFP687, ZFP74, CTCF, ZFP507, RREB1, ZFP661, GZF1	297	140	22194	3.7363636363636363	0.9999829253531902	1.0	1.0
GOTERM_MF_DIRECT	GO:0042169~SH2 domain binding	4	1.2658227848101267	0.011444482938683534	CCDC88A, SYK, SLAMF1, FGFR1	297	46	29110	8.522910262040696	0.9983571694545168	0.27715552160203166	0.26969172838115113
GOTERM_BP_DIRECT	GO:0030308~negative regulation of cell growth	6	1.89873417721519	0.011450507730382557	FRZB, EI24, CAPRIN2, CIRBP, GAS1, CCAR2	304	132	29775	4.452003588516746	0.9999999976434862	0.7900850333963965	0.7882529521595353
GOTERM_CC_DIRECT	GO:0045335~phagocytic vesicle	5	1.5822784810126582	0.012153144225480635	EVL, VPS26B, VAMP4, RAB8B, SLAMF1	306	87	29926	5.620539403500864	0.9938965931769619	0.2829113420503738	0.27748378632758486
GOTERM_CC_DIRECT	GO:0031201~SNARE complex	4	1.2658227848101267	0.01221200037627513	BLOC1S6, STX5A, STX3, VAMP4	306	47	29926	8.323181754971491	0.9940463682503765	0.2829113420503738	0.27748378632758486
KEGG_PATHWAY	mmu04916:Melanogenesis	6	1.89873417721519	0.012271027095968686	FZD1, NRAS, PRKCB, FZD7, LEF1, GNAI1	136	100	9789	4.318676470588236	0.9543492136932963	0.5116715671029824	0.5116715671029824
GOTERM_BP_DIRECT	GO:0045944~positive regulation of transcription by RNA polymerase II	23	7.2784810126582276	0.012324912949180786	RNF20, JUN, MAX, CNBP, LEF1, NUCKS1, BMYC, CTCF, GTF2F2, MEIS2, KLF15, SMAD5, PBX1, CNOT7, NFIC, NRIP1, HSF1, RFXAP, CAPRIN2, TET3, RREB1, LPIN3, FGFR1	304	1282	29775	1.7571870637983413	0.9999999994879394	0.8177105706668021	0.8158144302130821
GOTERM_MF_DIRECT	GO:0042803~protein homodimerization activity	17	5.379746835443038	0.01331521036434134	FZD1, FLT1, TPM4, SPPL2B, UXS1, SETMAR, TERF1, TERF2, QTRT1, CCDC88A, BLOC1S6, COL2A1, UCP2, PIP4K2A, TRIM37, PDK2, FGFR1	297	844	29110	1.9742049244418913	0.9994280114093247	0.30902384053908855	0.30070183406137524
GOTERM_CC_DIRECT	GO:0090575~RNA polymerase II transcription regulator complex	6	1.89873417721519	0.013359967412790715	JUN, MAX, GTF2B, LEF1, RFXAP, PBX1	306	137	29926	4.2830971804780305	0.9963340073270083	0.2866898095244008	0.28118976521697825
GOTERM_CC_DIRECT	GO:0000781~chromosome, telomeric region	6	1.89873417721519	0.013750110768556393	RAD51AP1, RAD50, TFIP11, TERF1, TERF2, THOC7	306	138	29926	4.25206024438761	0.9968913958479805	0.2866898095244008	0.28118976521697825
UP_KW_LIGAND	KW-0479~Metal-binding	80	25.31645569620253	0.014151321913635533	PLEKHF2, ZFP687, FLT1, TES, MAST4, ZMYND19, GTF2B, CPNE6, ZFP81, CTCF, NFU1, ING4, NPEPPS, ZFP74, CDH1, ZMYM5, CHORDC1, CAR13, RIOK1, ENOPH1, TNS3, YAF2, PLS1, ZFP810, CNOT6L, TPM4, PRKCB, USP3, MSL2, LIG4, SETMAR, ZFP617, ARAP1, KLF15, PHF20L1, RNF144A, QTRT1, COL2A1, STIM1, TRAF4, TET3, CARS2, AU041133, SMYD5, ZFP507, NT5C2, RASGRP2, MTMR4, NKD1, GNAI1, GNA14, ZNHIT2, POLR2A, ERI2, SMYD2, PAK3, RREB1, HMGCLL1, ZFP420, ZFP661, RNF20, GALNT7, ZFP952, ZFP638, CNBP, SMAD5, RAD50, NUDT7, PPP5C, CNOT7, PDP2, CAPRIN2, SNAI1, SNRNP48, TRIM37, PLCH1, RHEBL1, YPEL3, GZF1, FGFR1	115	3985	6758	1.179728329060062	0.2586634252071174	0.20473031140497444	0.20473031140497444
UP_KW_BIOLOGICAL_PROCESS	KW-0804~Transcription	43	13.60759493670886	0.014224247610796856	SMARCD2, ZFP687, MYCBP, MAX, GTF2B, LEF1, CTCF, ZFP507, CCAR2, HINT1, ZFP74, POLR2A, TGS1, ZMYM5, HSF1, NRIP1, SMYD2, SAP18, RREB1, VPS36, ZFP420, YAF2, ZFP661, JUN, CNOT6L, ZFP638, PRKCB, CNBP, TAF11, ZFP617, MED4, MEIS2, GTF2F2, KLF15, SMAD5, PBX1, PER3, CNOT7, NFIC, SUB1, WAC, TAF5, GZF1	168	2035	11212	1.41019071019071	0.6728896777905893	0.20238506415880983	0.19460102322962483
UP_KW_BIOLOGICAL_PROCESS	KW-0805~Transcription regulation	42	13.291139240506327	0.01471597412043063	SMARCD2, ZFP687, MYCBP, MAX, GTF2B, LEF1, CTCF, ZFP507, CCAR2, HINT1, ZFP74, TGS1, ZMYM5, HSF1, NRIP1, SMYD2, SAP18, RREB1, VPS36, ZFP420, YAF2, ZFP661, JUN, CNOT6L, ZFP638, PRKCB, CNBP, TAF11, ZFP617, MED4, MEIS2, GTF2F2, KLF15, SMAD5, PBX1, PER3, CNOT7, NFIC, SUB1, WAC, TAF5, GZF1	168	1980	11212	1.4156565656565656	0.6853755588662263	0.20238506415880983	0.19460102322962483
UP_KW_MOLECULAR_FUNCTION	KW-0238~DNA-binding	36	11.39240506329114	0.014921064736795105	ZFP687, MAX, MCM9, GTF2B, CCDC25, LEF1, CTCF, ZFP507, RAD51AP1, ZFP74, POLR2A, PCBP4, HSF1, HMGN2, RREB1, ZFP420, ZFP661, JUN, ZFP638, CNBP, ZFP617, TERF1, MEIS2, GTF2F2, KLF15, SMAD5, TERF2, PBX1, SETBP1, NFIC, SUB1, RFXAP, TET3, SDE2, SNAI1, GZF1	174	1717	12247	1.4757496033579018	0.5755282018010455	0.30437826357719083	0.2990382940407489
GOTERM_CC_DIRECT	GO:0043231~intracellular membrane-bounded organelle	19	6.012658227848101	0.01504797708097027	CHIC2, DGAT1, ZFP638, FZD7, CELF2, EIF5A2, LIG4, ARAP1, KLF15, RNF144A, MAP1LC3B, PPP5C, SYNDIG1L, AKAP9, SNAI1, AP1S2, CAR13, PLCH1, DCP1B	306	1002	29926	1.8544414439095667	0.9982049072209157	0.29419405144145055	0.2885500408622381
GOTERM_CC_DIRECT	GO:0098978~glutamatergic synapse	17	5.379746835443038	0.015521029092834324	ATAD1, DOCK4, HOMER1, DSTN, SCRIB, VPS26B, L1CAM, RAP1B, ABR, KIF3B, DPYSL5, CDH1, AKAP9, STX3, PAK3, FGFR1, DLGAP4	306	858	29926	1.9377104377104375	0.9985307792560011	0.29419405144145055	0.2885500408622381
UP_KW_BIOLOGICAL_PROCESS	KW-0508~mRNA splicing	11	3.481012658227848	0.015568081858369987	LSM8, WTAP, SDE2, SAP18, GEMIN5, TFIP11, SNRNP48, SNU13, CCAR2, THOC7, LSM2	168	304	11212	2.4148652882205517	0.7059077804156844	0.20238506415880983	0.19460102322962483
GOTERM_BP_DIRECT	GO:0051276~chromosome organization	4	1.2658227848101267	0.01597301553330418	RAD50, GTF2B, LIG4, BMYC	304	52	29775	7.5341599190283395	0.9999999999991348	1.0	0.9982598607888631
KEGG_PATHWAY	mmu05224:Breast cancer	7	2.2151898734177213	0.015985953416132098	FZD1, NRAS, FGF15, JUN, FZD7, LEF1, FGFR1	136	147	9789	3.427521008403361	0.9822039145078607	0.5116715671029824	0.5116715671029824
UP_KW_MOLECULAR_FUNCTION	KW-0489~Methyltransferase	8	2.5316455696202533	0.016019908609325832	TPMT, SMYD5, TGS1, BMT2, SMYD2, SETMAR, VCPKMT, GNMT	174	185	12247	3.04367816091954	0.6016913311008363	0.30437826357719083	0.2990382940407489
KEGG_PATHWAY	mmu04014:Ras signaling pathway	9	2.848101265822785	0.016340427685966795	RAP1B, NRAS, FGF15, FLT1, PRKCB, PAK3, RASGRP2, GNG13, FGFR1	136	236	9789	2.74492148554337	0.983736813479694	0.5116715671029824	0.5116715671029824
GOTERM_CC_DIRECT	GO:0005789~endoplasmic reticulum membrane	20	6.329113924050633	0.016928703646800276	DGAT1, RPN2, ABCB6, EI24, RHBDF2, EIF5A2, TMEM94, ALG3, DHCR24, SVIP, LMF1, RNF144A, UCHL1, STIM1, STBD1, ORMDL2, TMEM119, SEC11A, HMGCLL1, CDS2	306	1091	29926	1.792802669494318	0.9991909942966736	0.3069247574224224	0.3010365126757093
GOTERM_MF_DIRECT	GO:1904047~S-adenosyl-L-methionine binding	3	0.949367088607595	0.017352209204316335	TPMT, BMT2, GNMT	297	20	29110	14.702020202020202	0.9999417064733327	0.3775839021851315	0.367415574478171
GOTERM_MF_DIRECT	GO:0004722~protein serine/threonine phosphatase activity	4	1.2658227848101267	0.01762510135873145	PPP5C, PDP2, MTMR4, CDC14B	297	54	29110	7.260256889886519	0.9999500618863414	0.3775839021851315	0.367415574478171
UP_SEQ_FEATURE	ZN_FING:C2H2-type 7	7	2.2151898734177213	0.01793903895783986	ZFP687, ZFP74, CTCF, ZFP507, RREB1, ZFP661, GZF1	297	155	22194	3.3747800586510266	0.9999999726355777	1.0	1.0
GOTERM_BP_DIRECT	GO:0032211~negative regulation of telomere maintenance via telomerase	3	0.949367088607595	0.01908073540459861	GNL3L, TERF1, TERF2	304	21	29775	13.992011278195488	0.9999999999999963	1.0	0.9982598607888631
GOTERM_CC_DIRECT	GO:0032039~integrator complex	3	0.949367088607595	0.019135458360170703	SEM1, INTS14, INTS7	306	21	29926	13.971055088702148	0.9996830668950552	0.3136816003217163	0.30766372789348195
GOTERM_MF_DIRECT	GO:0051117~ATPase binding	5	1.5822784810126582	0.01982159908410342	VCPKMT, SNU13, SNX10, RAB6A, SVIP	297	101	29110	4.8521518818548515	0.9999856465460127	0.4089122477720595	0.3979002482808909
GOTERM_CC_DIRECT	GO:0030027~lamellipodium	7	2.2151898734177213	0.020236952705043595	CCDC88A, SH3BP1, CDH1, SCRIB, EVL, STX3, NRADD	306	208	29926	3.2912581699346406	0.9998016280861735	0.3136816003217163	0.30766372789348195
GOTERM_BP_DIRECT	GO:1905839~negative regulation of telomeric D-loop disassembly	2	0.6329113924050633	0.0202494256056969	TERF1, TERF2	304	2	29775	97.94407894736841	0.9999999999999996	1.0	0.9982598607888631
GOTERM_BP_DIRECT	GO:1905778~negative regulation of exonuclease activity	2	0.6329113924050633	0.0202494256056969	TERF1, TERF2	304	2	29775	97.94407894736841	0.9999999999999996	1.0	0.9982598607888631
GOTERM_CC_DIRECT	GO:0034708~methyltransferase complex	2	0.6329113924050633	0.020280077102436626	RIOK1, GNMT	306	2	29926	97.79738562091502	0.9998052359339142	0.3136816003217163	0.30766372789348195
GOTERM_BP_DIRECT	GO:1904263~positive regulation of TORC1 signaling	4	1.2658227848101267	0.020380783869673586	SYK, BMT2, WAC, LAMTOR2	304	57	29775	6.873268698060941	0.9999999999999997	1.0	0.9982598607888631
GOTERM_CC_DIRECT	GO:0000932~P-body	5	1.5822784810126582	0.020630332743785444	TNRC6C, CNOT7, BTBD1, DCP1B, LSM2	306	102	29926	4.793989491221326	0.9998322151845058	0.3136816003217163	0.30766372789348195
GOTERM_MF_DIRECT	GO:0030515~snoRNA binding	3	0.949367088607595	0.020817825828395992	NUDT7, SDE2, SNU13	297	22	29110	13.365472910927458	0.9999918535436778	0.41412603522916314	0.4029736285353796
GOTERM_CC_DIRECT	GO:0001650~fibrillar center	6	1.89873417721519	0.02106255349882028	TRAF4, NFIC, NRIP1, SNAI1, TERF1, RREB1	306	154	29926	3.810287751464222	0.9998604240404146	0.3136816003217163	0.30766372789348195
KEGG_PATHWAY	mmu04510:Focal adhesion	8	2.5316455696202533	0.02165133165514388	RAP1B, JUN, COL2A1, CCND2, FLT1, PRKCB, SPP1, PAK3	136	202	9789	2.8506115317414094	0.9957984014569039	0.5116715671029824	0.5116715671029824
GOTERM_BP_DIRECT	GO:0032956~regulation of actin cytoskeleton organization	5	1.5822784810126582	0.021867880166086127	CCDC88A, SH3BP1, MLST8, ARAP1, PAK3	304	104	29775	4.708849949392712	1.0	1.0	0.9982598607888631
KEGG_PATHWAY	mmu04150:mTOR signaling pathway	7	2.2151898734177213	0.02198947649986196	FZD1, NRAS, PRKCB, FZD7, MLST8, LAMTOR2, LPIN3	136	158	9789	3.1888961280714816	0.9961462639361607	0.5116715671029824	0.5116715671029824
KEGG_PATHWAY	mmu04390:Hippo signaling pathway	7	2.2151898734177213	0.02198947649986196	FZD1, CCND2, CDH1, FZD7, LEF1, SCRIB, NKD1	136	158	9789	3.1888961280714816	0.9961462639361607	0.5116715671029824	0.5116715671029824
GOTERM_MF_DIRECT	GO:0008017~microtubule binding	8	2.5316455696202533	0.02222187433868121	CCDC88A, MAP1LC3B, PPP5C, KIF3B, KIF26A, TERF1, CLASP1, SKA1	297	273	29110	2.872189538856205	0.9999963368331848	0.4268132416084633	0.4153191686746626
KEGG_PATHWAY	mmu04010:MAPK signaling pathway	10	3.1645569620253164	0.022433184913182205	RAP1B, NRAS, PPP5C, FGF15, JUN, FLT1, MAX, PRKCB, RASGRP2, FGFR1	136	299	9789	2.407289002557545	0.996559571003703	0.5116715671029824	0.5116715671029824
KEGG_PATHWAY	mmu03022:Basal transcription factors	4	1.2658227848101267	0.02251354895253123	GTF2B, TAF11, TAF5, GTF2F2	136	44	9789	6.543449197860962	0.9966295601030618	0.5116715671029824	0.5116715671029824
GOTERM_BP_DIRECT	GO:0007020~microtubule nucleation	3	0.949367088607595	0.022683926147378772	AKAP9, SLAIN1, CLASP1	304	23	29775	12.775314645308924	1.0	1.0	0.9982598607888631
GOTERM_BP_DIRECT	GO:0006493~protein O-linked glycosylation	4	1.2658227848101267	0.023314103646523584	GALNT7, POFUT1, TET3, B3GALT6	304	60	29775	6.529605263157895	1.0	1.0	0.9982598607888631
GOTERM_MF_DIRECT	GO:0000976~transcription cis-regulatory region binding	8	2.5316455696202533	0.023385948986229563	JUN, PER3, LEF1, HSF1, CTCF, ARAP1, KLF15, PBX1	297	276	29110	2.840970087346899	0.9999981133410665	0.43419911951099555	0.42250614501788075
